Tweet ID,Creator account,Text,Timestamp
1702732621254402204,@DeDotFiSecurity,5/ Remember to always DYOR before investing in any new project.   You can check the project safety using our Telegram Security Bot: https://t.co/u4iV7M96hs   Stay Vigilant 🛡,2023-09-15T17:14:26.000Z,https://twitter.com/DeDotFiSecurity/status/1702732621254402204
1702732618448429092,@DeDotFiSecurity,"4/ @DeDotFi Web3 Antivirus detected multiple High-Risk Issues in the token contract, including:    - Mintable  - Pausable  - Dump Risk  Full Audit: https://t.co/pwuDqLR219 https://t.co/Tobu5Q1Ev1",2023-09-15T17:14:26.000Z,https://twitter.com/DeDotFiSecurity/status/1702732618448429092
1702732615399129532,@DeDotFiSecurity,3/ Scammer address was funded from #Binance.   @cz_binance please check it.   They then moved some funds to mixer: https://t.co/aYu62YyCYL https://t.co/JEUXiQvaHx,2023-09-15T17:14:25.000Z,https://twitter.com/DeDotFiSecurity/status/1702732615399129532
1702732613151060365,@DeDotFiSecurity,2/ Scammer: 0x99856ab39bdd02a260df43a608c82da33aa10b33    Token contract: https://t.co/WKjiwSOX0v  Mint tx: https://t.co/IMoa7c9VIa,2023-09-15T17:14:24.000Z,https://twitter.com/DeDotFiSecurity/status/1702732613151060365
1702732610001096819,@DeDotFiSecurity,"🚨 Exit Scam Alert: $FRIENDCHIPS RUG PULL 🚨  @FriendChipsTech has executed an exit scam.    Deployer 0x9985...0b33  minted 100K tokens and swapped them for $78,000, draining the LP.    They then transferred funds into Tornado Cash.    🧵 On-chain 👇 https://t.co/yEeWStWM2Q",2023-09-15T17:14:24.000Z,https://twitter.com/DeDotFiSecurity/status/1702732610001096819
1702730343126597980,@CertiKAlert,"#CertiKSkynetAlert 🚨  7,403 BNB (~$1.5m) was sent to 0x2bb from Stake exploiter related EOA 0x95b, in the last 25 mins.  See more on Skynet 👇 https://t.co/A2seMiz5xc",2023-09-15T17:05:23.000Z,https://twitter.com/CertiKAlert/status/1702730343126597980
1702726373356274131,@DeDotFiSecurity,@DeDotFi 7/ And that's it!  If you enjoyed this thread: 1. Follow us @DeDotFi and turn on notifications so you don't miss out!🔔 2. Retweet the 1st tweet of this thread to help inspire others: https://t.co/Frvdj9FP5Z,2023-09-15T16:49:37.000Z,https://twitter.com/DeDotFiSecurity/status/1702726373356274131
1702726287813398960,@DeDotFiSecurity,@DeDotFi 6/ Summary:  - Great trade on $INU so far he hasn't taken any profits yet - Never ape blindly without doing your research - My advice is to track them yourself: 0xc35116e704d778b25c4c0c57e9098758a5a01cda  Monitor trades for a few weeks before copy trading.,2023-09-15T16:49:16.000Z,https://twitter.com/DeDotFiSecurity/status/1702726287813398960
1702726162252808314,@DeDotFiSecurity,5/ So how did we find this wallet?  Head over to using @DeDotFi Scanner  - Find a token that's currently trending. In my case $INU - copy the token address and head over to @DeDotFi Scanner - Paste and check smart-contract for any red flags https://t.co/O5knncEzfO,2023-09-15T16:48:46.000Z,https://twitter.com/DeDotFiSecurity/status/1702726162252808314
1702725916307104239,@DeDotFiSecurity,4/ Total transactions they made on $INU started on the 4th of June.  Rolling in such big gains in just 3 days 🤯 https://t.co/dd2P1MN6oB,2023-09-15T16:47:48.000Z,https://twitter.com/DeDotFiSecurity/status/1702725916307104239
1702723975183286416,@DeDotFiSecurity,3/ You can use this info to:  - Identifying market trends - Making informed trading decisions - Copy trading after doing your own research  What you can do for yourself is... Monitor a few trades from them.  Let's dive in… 🤿,2023-09-15T16:40:05.000Z,https://twitter.com/DeDotFiSecurity/status/1702723975183286416
1702723908883923397,@DeDotFiSecurity,"2/ Quick notes 📝  How do you benefit from this?  • In the end, We'll add their address so you can track them • You can track them to spot trends and projects early Obviously, you should always DYOR and never copy blindly.",2023-09-15T16:39:49.000Z,https://twitter.com/DeDotFiSecurity/status/1702723908883923397
1702717479888330910,@DeDotFiSecurity,Web3 Security Conference 2023 Attendees will also be able to claim ... 👀😲  @eth_milano Special Discount Tickets 🎉 (for the next 72 hours only)  Enjoy More Events and Get the Most Value of your stay in beautiful Milan Italy  DM @ivandefi for Details https://t.co/cFvLeUIkXj https://t.co/rUeKe6elmB,2023-09-15T16:14:16.000Z,https://twitter.com/DeDotFiSecurity/status/1702717479888330910
1702711134229254422,@CertiKAlert,#CertiKSkynetAlert 🚨  We are seeing a #slippage on @FriendChipsTech   ETH:0x082d7215fdfa70d969d7fb5e783f8fe86a463330  Which has dropped 100%  Contract 0x1dB0B minted tokens and dump them for $77.5K which has already been deposited to @TornadoCash  https://t.co/6p6FsUi7aU https://t.co/Q4A5tdUvbI,2023-09-15T15:49:03.000Z,https://twitter.com/CertiKAlert/status/1702711134229254422
1702711057620615419,@DoraHacks,✨Congrats!! https://t.co/C30X7YuXoJ,2023-09-15T15:48:45.000Z,https://twitter.com/DoraHacks/status/1702711057620615419
1702705210844488158,@DeDotFiSecurity,"RT @Sm4rty_: Exciting News🚀 I am pleased to share that I have ""10 FREE tickets"" for the highly anticipated @DeDotFiSecurity  Web3Sec confer…",2023-09-15T15:25:31.000Z,https://twitter.com/DeDotFiSecurity/status/1702705210844488158
1702704944489345355,@DeDotFiSecurity,@DeDotFi 4/ And that's it!  If you enjoyed this thread: 1. Follow us @DeDotFi and turn on notifications so you don't miss out! 2. Retweet the 1st tweet of this thread to help inspire others:  https://t.co/N2KZlsNcSu,2023-09-15T15:24:28.000Z,https://twitter.com/DeDotFiSecurity/status/1702704944489345355
1702704739056554279,@DeDotFiSecurity,"3/ With just a few minutes, we can already see all the high-risk items etc..  - Go to @DeDotFi - Go to the scanner - Put in the project address  Wait for the info. https://t.co/sex3RZHlOk",2023-09-15T15:23:39.000Z,https://twitter.com/DeDotFiSecurity/status/1702704739056554279
1702704541114757137,@DeDotFiSecurity,"2/ In this thread, we'll show you a step-by-step measure you can take to avoid investing in bad projects.  In just a few minutes, you can save yourself from getting rug by doing your own due diligence.  Let's dive in.. 🤿",2023-09-15T15:22:51.000Z,https://twitter.com/DeDotFiSecurity/status/1702704541114757137
1702701587506794810,@CertiKAlert,"#CertiKSkynetAlert 🚨  Since last Friday we recorded 8 incidents resulting in ~$54.8M in losses.  So far 1 Discord Hacks, 0 Phishing attacks and 1 Twitter Hacks.  Stay vigilant &amp; #DYOR! https://t.co/TTcubyxNRz",2023-09-15T15:11:07.000Z,https://twitter.com/CertiKAlert/status/1702701587506794810
1702699755472654356,@CertiKAlert,"RT @CertiK: New and improved Security in 60 Seconds 👀  Where we bring you the latest in the Web3 security space, weekly!  What went down th…",2023-09-15T15:03:50.000Z,https://twitter.com/CertiKAlert/status/1702699755472654356
1702698793849049503,@DoraHacks,We're LIVE🔴 Join us now! https://t.co/SHcDOwDNBv,2023-09-15T15:00:01.000Z,https://twitter.com/DoraHacks/status/1702698793849049503
1702683698334683274,@DoraHacks,We're LIVE now🔴 https://t.co/OQaAtkn6IK,2023-09-15T14:00:02.000Z,https://twitter.com/DoraHacks/status/1702683698334683274
1702667933267165474,@immunefi,Up very late last night. https://t.co/v4jOzEweF2,2023-09-15T12:57:23.000Z,https://twitter.com/immunefi/status/1702667933267165474
1702665455419203977,@CertiKAlert,"0x95b has sent another 5,000 BNB ($1,061,000) to 0x2bb  Current balances:  0x95b - 7,403 BNB ($1,570,905) 0x2bb - 8,296 BNB ($1,759,605)  https://t.co/aw2DsNMMJo",2023-09-15T12:47:33.000Z,https://twitter.com/CertiKAlert/status/1702665455419203977
1702664142895657280,@DeDotFiSecurity,"RT @eth_milano: @DeDotFi (@DeDotFiSecurity) will host the Web3 Security Conference 2023, in partnership with #ETHMilan 🤝   🗓️ October 4th 🕣…",2023-09-15T12:42:20.000Z,https://twitter.com/DeDotFiSecurity/status/1702664142895657280
1702649768235630693,@DeDotFiSecurity,RT @artemDeDotFi: 🚨 Over $14M has been stolen through 55 SIM Swap attacks  Top Web3 influencers' X accounts have been victims to compromise…,2023-09-15T11:45:13.000Z,https://twitter.com/DeDotFiSecurity/status/1702649768235630693
1702641438058799423,@immunefi,*minor correction:   Trust: moved to 39th from 40th!,2023-09-15T11:12:07.000Z,https://twitter.com/immunefi/status/1702641438058799423
1702639827345125489,@bneiluj,Show off your absolute favorite sticker from the last bull run! https://t.co/Zp4g46jVp5,2023-09-15T11:05:43.000Z,https://twitter.com/bneiluj/status/1702639827345125489
1702634152754106664,@1nf0s3cpt,"Finally, we got 6st place MetaTrust CTF. The competition is getting more exciting with more skilled participants.🫡  We still need more cybersecurity talent for the web3 industry.  👉Join us DeFiHackLabs web3sec community: https://t.co/5UHaONiPpt https://t.co/a5hBsqX8go",2023-09-15T10:43:10.000Z,https://twitter.com/1nf0s3cpt/status/1702634152754106664
1702630391335580054,@DoraHacks,Show your support to these great grantee candidates 🙌 @AptosEden @Glacier_Labs @noncegeek @FewchaWallet @SwapGPT @KYDLabs @0xShikhar @scorefamsports,2023-09-15T10:28:13.000Z,https://twitter.com/DoraHacks/status/1702630391335580054
1702630387237650604,@DoraHacks,🔔Only 3 days left to vote for your fav projects in Aptos Grant DAO R4 Community Voting with the QF pool of 2000 APT! Vote now with #APT to show your support!!  (Voters with vcDORA have weighted voting😎) Vote page: https://t.co/PDAKby2iDR https://t.co/jivYKZzl6L,2023-09-15T10:28:12.000Z,https://twitter.com/DoraHacks/status/1702630387237650604
1702628405835866207,@DeDotFiSecurity,7/ Remember: it takes years to build your wealth.  And it only takes seconds to lose it.  ⚡️ Add an extra layer of security to your daily DeFi Routine - scan all tokens &amp; contracts with the DeFi Scanner before you interact with them.  Stay #SAFU! 💪  🔍 https://t.co/b1pxeRKJFh,2023-09-15T10:20:19.000Z,https://twitter.com/DeDotFiSecurity/status/1702628405835866207
1702628256501907498,@DeDotFiSecurity,6/ Third red flag: recently deployed contract.  The https://t.co/pBh2j0vIsX Scanner detects the date of contract deployment.  The contract that was deployed less than 14 days ago might be malicious or belong to the untrustworthy project. https://t.co/WUnKyi71b6,2023-09-15T10:19:44.000Z,https://twitter.com/DeDotFiSecurity/status/1702628256501907498
1702628052667191559,@DeDotFiSecurity,5/ Second red flag: the token is a honeypot.  Honeypot tokens are tokens that cannot be sold.  Honeypot is a clear indicator of a scam. https://t.co/9jGyhTuVl5,2023-09-15T10:18:55.000Z,https://twitter.com/DeDotFiSecurity/status/1702628052667191559
1702627916494872921,@DeDotFiSecurity,"4/ First red flag: contract deployer was funded from Tornado Cash.  Usually, parties are willing to stay anonymous due to the bad intentions.  Scanner also shows a funding tx: 0x07ec65b2caffc1b554d619649a3d33eb57e51533ce836d54336c9cf8ed0586eb https://t.co/8L3A8g6I7P",2023-09-15T10:18:23.000Z,https://twitter.com/DeDotFiSecurity/status/1702627916494872921
1702627744369000808,@DeDotFiSecurity,"3/ This rug pool, like many others, could've been spotted in advance.  How?  By scanning a token's contract with the https://t.co/pBh2j0vIsX Scanner.  It only took us 2 clicks and 5 seconds to spot all of the project's red flags 👇  https://t.co/AXr33Vttrw https://t.co/ffMRkYzPFs",2023-09-15T10:17:42.000Z,https://twitter.com/DeDotFiSecurity/status/1702627744369000808
1702627485312004547,@DeDotFiSecurity,"2/ The last rug pull took place on Friday.  It was a ""Gandalf The Grey"" token. The team has rug pulled $266,238 of users' funds.  https://t.co/a7uHBytzJT https://t.co/gfw2aAUaBg",2023-09-15T10:16:40.000Z,https://twitter.com/DeDotFiSecurity/status/1702627485312004547
1702621262160208111,@bneiluj,"Things are getting worse with these bots and scammers. They have verified accounts with over 100k followers, and even their followers are verified. Wasn't the new X supposed to be bot-free? That was the whole point of the acquisition, right? 👀 https://t.co/oIDzuPHr5n",2023-09-15T09:51:56.000Z,https://twitter.com/bneiluj/status/1702621262160208111
1702619281522143494,@SlowMist_Team,"🚨SlowMist Security Alert🚨  Recently, the North Korean APT group #Konni has exploited the disclosed WinRAR vulnerability (CVE-2023-38831) to launch its first attack on the cryptocurrency industry. This marks the first instance of an #APT group leveraging this vulnerability for… https://t.co/Xt5U39EkDs",2023-09-15T09:44:04.000Z,https://twitter.com/SlowMist_Team/status/1702619281522143494
1702606462055580104,@realScamSniffer,https://t.co/ZhBMezaNeT,2023-09-15T08:53:08.000Z,https://twitter.com/realScamSniffer/status/1702606462055580104
1702606459354386825,@realScamSniffer,Inferno Drainer has stolen $41 million worth of crypto from nearly 86K victims in the last few months.  About $9 million was stolen every month by them.  https://t.co/q3WWo6x5qQ,2023-09-15T08:53:07.000Z,https://twitter.com/realScamSniffer/status/1702606459354386825
1702603458468053366,@Intell_On_Chain,"🔍Sleuthing Basics Course🔎  💜 Premiere session this weekend for our members, sleuths and hunters!  🤓 This will be an important session, to gather feedback, as we prepare to launch this course later in the month, over at @BoringSecDAO https://t.co/9fJAFJYv9Y",2023-09-15T08:41:11.000Z,https://twitter.com/Intell_On_Chain/status/1702603458468053366
1702594687507333337,@CertiKAlert,"#CertiKSkynetAlert 🚨  11,000 BNB (~$2.3m) was sent to 0x2bb from Stake exploiter related EOA 0x95b, in the last 8 hours.   The BNB is then split further, swapped for USDT and sent to SWFT Swap  0x95b still holds 12403 BNB  See more on Skynet 👇 https://t.co/KHuxWuCxff",2023-09-15T08:06:20.000Z,https://twitter.com/CertiKAlert/status/1702594687507333337
1702588764428943401,@SlowMist_Team,🫡We will continue to follow up on this incident. https://t.co/TmLD3vLZHK,2023-09-15T07:42:48.000Z,https://twitter.com/SlowMist_Team/status/1702588764428943401
1702587446213448105,@Intell_On_Chain,GM GMers! Tagging people who do great work in this space but I feel are not shown enough love!  Go follow ⬇️ @CryptoaaService @WoAS_Necksus @0xFantasy @0xSaiyanElite @1c4m3by @Plumferno @BlockMageSec @BoringSecDAO @brookejlacey @ManicalEngineer  Who did I miss? Tag them!,2023-09-15T07:37:34.000Z,https://twitter.com/Intell_On_Chain/status/1702587446213448105
1702585711663444355,@PeckShieldAlert,"@coinexcom Update: #PeckShieldAlert @coinexcom Drainer on #Polygon has transferred 560K $MATIC (~$660K) out, and is laundering them either by directly transferring some of the stolen funds to #CEXs, including #ChangeNow, #Binance, FixedFloat, or by bridging some of them to #Ethereum and… https://t.co/oexG8plEay https://t.co/za0wfQrZVI",2023-09-15T07:30:40.000Z,https://twitter.com/PeckShieldAlert/status/1702585711663444355
1702579349432705519,@BlockSecTeam,"We've updated our report in light of @Balancer's insightful official post-mortem, a valuable read brimming with lessons learned.   Specifically, it reveals two bugs involved in the attack: 1) A rounding down error inflating the token rate, key for profit; 2) A 'resets rate on 0… https://t.co/qsmNaVIEGo https://t.co/29TUs0ZSx9",2023-09-15T07:05:23.000Z,https://twitter.com/BlockSecTeam/status/1702579349432705519
1702578170124247054,@Mudit__Gupta,Another pro tip - Casinos usually have the best fx rate to convert USD into local currency and vice versa.  Follow me for more travel hacks 🤣,2023-09-15T07:00:42.000Z,https://twitter.com/Mudit__Gupta/status/1702578170124247054
1702578167192379785,@Mudit__Gupta,"Some casinos don't allow using credit cards or charge a fee. Don't use them, there are plenty others who allow.  The casino is gonna lose ~2% in tx fees.  The casino will eventually not let you buy in and kick you out if you do it too many times but there's nothing to lose haha.",2023-09-15T07:00:42.000Z,https://twitter.com/Mudit__Gupta/status/1702578167192379785
1702578165741175004,@Mudit__Gupta,How to beat Casinos  1) Buy chips using credit card 2) cash out chips in cash  You just got free credit card points and cash withdrawal.  Super helpful when you're in a foreign country and don't want to pay ATM fees and fx charges on your debit card for cash withdrawal.,2023-09-15T07:00:41.000Z,https://twitter.com/Mudit__Gupta/status/1702578165741175004
1702575078742036764,@AegisWeb3,⚠️UPDATE⚠️ The address 0x7b3226...4970Bee1 has transferred funds to 0x0427Ed...cB84D619 and subsequently dispersed the funds to multiple associated addresses. The funds are now being used for another scam token $ZKX (https://t.co/IfPvCNq3nZ) created by 0x6AAd3f...bfb65F68. The… https://t.co/TSfZTVWlzb https://t.co/5iky6ZNGDI,2023-09-15T06:48:25.000Z,https://twitter.com/AegisWeb3/status/1702575078742036764
1702572878464500178,@Intell_On_Chain,RT @GetLemono: You can now read the review of @GetLemono  by  @Intell_On_Chain !🔥  We are delighted and proud to announce that the review o…,2023-09-15T06:39:41.000Z,https://twitter.com/Intell_On_Chain/status/1702572878464500178
1702567528839725148,@BlockSecTeam,🤟Thanks for the trust @Radpiexyz_io https://t.co/ZEcMzlh9R7 https://t.co/SvGcsZXy9D,2023-09-15T06:18:25.000Z,https://twitter.com/BlockSecTeam/status/1702567528839725148
1702537984397258820,@DoraHacks,Last 40 minutes to submit a BUIDL to HackZuzalu SG - the Network State Hackathon! https://t.co/5EtFbwQLVn,2023-09-15T04:21:01.000Z,https://twitter.com/DoraHacks/status/1702537984397258820
1702531005780009316,@realScamSniffer,what does this type of phishing signature look like? 👇 https://t.co/xtSx7ymvCZ,2023-09-15T03:53:17.000Z,https://twitter.com/realScamSniffer/status/1702531005780009316
1702531003066282013,@realScamSniffer,victim:  0xF2adC49a86c78d7413192a6b5495F2a12b91c7Fc  scammer:  0xa3EA2372bDc3663082ccE0f84E185125Cca814f6,2023-09-15T03:53:17.000Z,https://twitter.com/realScamSniffer/status/1702531003066282013
1702530997634609601,@realScamSniffer,someone lost 55 ETH to `Claim` phishing.  https://t.co/av6eor9Gw1 https://t.co/JdyyVhfjCn,2023-09-15T03:53:15.000Z,https://twitter.com/realScamSniffer/status/1702530997634609601
1702529444957790530,@PeckShieldAlert,"@coinexcom Update: @coinexcom Drainers on #ARB have already bridged ~461 $ETH (worth ~$751K) to #Ethereum  via Stargate Finance and transferred them to #CEXs, including #FixedFloat, #Binance📷and #ChangeNow https://t.co/3vYAjHj5md",2023-09-15T03:47:05.000Z,https://twitter.com/PeckShieldAlert/status/1702529444957790530
1702527120009044187,@PeckShieldAlert,#PeckShieldAlert @ExchangeJpex 👀 https://t.co/VdqN6LCj2a,2023-09-15T03:37:51.000Z,https://twitter.com/PeckShieldAlert/status/1702527120009044187
1702523643887329701,@SlowMist_Team,"RT @nftgoio: 🔐 NFTGo Web3 Builder Talk  Episode 2 - @SlowMist_Team  🦸‍♂️ As a leading blockchain security team, highly skilled experts have…",2023-09-15T03:24:02.000Z,https://twitter.com/SlowMist_Team/status/1702523643887329701
1702507801669775712,@PeckShieldAlert,"#PeckShieldAlert PeckShieldAlert #Remitano exchange experienced suspicious transactions, as over $2.7M was drained from its wallet on #Ethereum and #TRON.  Tether has frozen 2 addresses on both #Ethereum and #TRON the attacker allegedly used, potentially saving 2.7M $USDT.  The… https://t.co/BM73zCxGQj https://t.co/BulYe77PzH",2023-09-15T02:21:05.000Z,https://twitter.com/PeckShieldAlert/status/1702507801669775712
1702472686557876270,@CertiKAlert,#CertiKSkynetAlert  🚨  A community member reached out to us regarding a possible fake audit.  We can confirm that iToken app is not an audit client of ours nor do we have any association.  Always check https://t.co/06zMjctfcP for audited projects!   Stay safe out there! https://t.co/sD7XYICF4S,2023-09-15T00:01:33.000Z,https://twitter.com/CertiKAlert/status/1702472686557876270
1702463269108391965,@1nf0s3cpt,🚨Remitano exchange allegedly hacked for $2.7M; $1.4M frozen by Tether. https://t.co/jd1F1DuxfW,2023-09-14T23:24:08.000Z,https://twitter.com/1nf0s3cpt/status/1702463269108391965
1702442098459316663,@DoraHacks,"This new banner is pretty cool! #DevXGlobal https://t.co/esY56uWVtR  Americas, are you ready!!!!!",2023-09-14T22:00:00.000Z,https://twitter.com/DoraHacks/status/1702442098459316663
1702434387365679303,@Mudit__Gupta,"On the bright side, I guess there are gonna be some deals coming up on Hetzner server auctions haha",2023-09-14T21:29:22.000Z,https://twitter.com/Mudit__Gupta/status/1702434387365679303
1702434384429879448,@Mudit__Gupta,"Hey @plex, this is the dumbest fucking move ever 🤦‍♂️.  Blocking a whole hosting provider will only hurt your legitimate customers.  Those who are breaking ToS will just move to another host.  There are so many better ways to curb sharing.  Time to move to Emby/Jellyfin, I guess. https://t.co/v9VLYeqQpR",2023-09-14T21:29:21.000Z,https://twitter.com/Mudit__Gupta/status/1702434384429879448
1702426804101992647,@bneiluj,Apart from the interviewer who looked like he walked out of a sci-fi movie and a whopping 33-page UFO report... NASA's show today didn't reveal much. Even though they promised to spill the extraterrestrial beans! 👀 https://t.co/jBZnOrE9bX,2023-09-14T20:59:14.000Z,https://twitter.com/bneiluj/status/1702426804101992647
1702424988039643614,@code4rena,"Welcome, fellow security enthusiasts 🤝   You're invited to engage, learn, and connect with both veteran and budding Wardens and community members in the C4 Discord.  Join here ⏬ https://t.co/R0n0qBALMj",2023-09-14T20:52:01.000Z,https://twitter.com/code4rena/status/1702424988039643614
1702410712964833442,@immunefi,"You heard the man.   We had a HUGE payout recently, which you'll all hear about soon enough... https://t.co/XC15OFZyej",2023-09-14T19:55:17.000Z,https://twitter.com/immunefi/status/1702410712964833442
1702409287023435830,@DoraHacks,"RT @agoric: Don't miss the next AEZ Boost workshop from @ATOMAccelerator &amp; @DoraHacks:  @hielo777 (Dir. of DevRel, Agoric OpCo) discusses h…",2023-09-14T19:49:37.000Z,https://twitter.com/DoraHacks/status/1702409287023435830
1702359945423786118,@Mudit__Gupta,Can join @CommunityNotes only if you make your accounts sim swappable. 👏 https://t.co/sUj4hNuAj0,2023-09-14T16:33:33.000Z,https://twitter.com/Mudit__Gupta/status/1702359945423786118
1702359093770592534,@BlockSecTeam,"🇩🇪 Discover how our operation-level concurrency control algorithm accelerates transaction execution for #Ethereum in Berlin！  🍻Join our presentation at @ETHBerlin from 17:30 to 17:55 tomorrow, to learn about the impressive 4.28x speedup achieved, with further acceleration by… https://t.co/M085Kc76jh https://t.co/24hhFynhBR https://t.co/w70TMw4v9S",2023-09-14T16:30:10.000Z,https://twitter.com/BlockSecTeam/status/1702359093770592534
1702358277512663420,@Intell_On_Chain,"RT @BoringSecDAO: @punk6529 We have an article on this (available in 8 languages) and have been calling it:  ""Wallet For Every Occasion.""…",2023-09-14T16:26:56.000Z,https://twitter.com/Intell_On_Chain/status/1702358277512663420
1702352636358365668,@DeDotFiSecurity,"Exciting times ahead! 🎉  Join us at Web3 Security Conference 2023 for an enlightening Panel 2 with:  🔷 @ijaack94, COO from @AvascanExplorer 🔷 @ManInBlackie, Smart Contract Auditor from @hackenclub 🔷 @MichaelRosmer, Co-Founder of @DeDotFi 🔷 @drdr_zz, Co-Founder of… https://t.co/27dzEORXt0 https://t.co/GHUNFXqVB4",2023-09-14T16:04:31.000Z,https://twitter.com/DeDotFiSecurity/status/1702352636358365668
1704104729486176266,@DeDotFiSecurity,8/ And that's it!  If you enjoyed this thread: 1. Follow us @DeDotFi and turn on notifications so you don't miss out!  2. Retweet the 1st tweet of this thread to help inspire others: https://t.co/21ieIzmKWX,2023-09-19T12:06:42.000Z,https://twitter.com/DeDotFiSecurity/status/1704104729486176266
1704104005192896762,@DeDotFiSecurity,"7/ Despite his success, he made deals that ended in total REKT.  Wallet was worth at its peak - $362K, now it's only $275K.  His wallet address: 0x782ec8676b4f827bae16433191876223fdfd1edc",2023-09-19T12:03:50.000Z,https://twitter.com/DeDotFiSecurity/status/1704104005192896762
1704103901656424678,@DeDotFiSecurity,"6/ The next few successful deals brought in another $30K:  • Bought: ~585,514 $SUPER • PNL: +$8,796  • Bought: ~809,234,068 $CURVE INU  • PNL: +$15,023  Plus about ~5 other tokens, he scored the rest of the profit. https://t.co/mhkQbXhEgP",2023-09-19T12:03:25.000Z,https://twitter.com/DeDotFiSecurity/status/1704103901656424678
1704103751659778434,@DeDotFiSecurity,"5/ The second biggest profit was made with Real Smurf Cat.  • Bought: ~$18,754  He scored this meme token in its earliest hours of listing.  • PNL: +$52,416  Made 3x on it in a few hours, but after he sold, the token gained ~150% more. https://t.co/w0Lte9XrIe",2023-09-19T12:02:49.000Z,https://twitter.com/DeDotFiSecurity/status/1704103751659778434
1704103572877541703,@DeDotFiSecurity,"4/  He didn't start as a whale.  We researched the wallet's history and discovered that he used to trade actively, but only with $3K-$5K at first.  But then, several successful deals made him a fortune",2023-09-19T12:02:07.000Z,https://twitter.com/DeDotFiSecurity/status/1704103572877541703
1704103472289710437,@DeDotFiSecurity,"3/ The largest profit he ever made from trade was $FINE  • He bought: ~6 billion $FINE • Total PNL: ~$148,663  • Total purchase price: ~$29,787  On the second day of listing, Sep 8th, he made 5 purchases  In just 7 days, this deal earned him an incredible $147K in net profit https://t.co/vuQOaE3djt",2023-09-19T12:01:43.000Z,https://twitter.com/DeDotFiSecurity/status/1704103472289710437
1704103209579487689,@DeDotFiSecurity,"2/  While exploring trending tokens on DEXs, We found a magnificent Gem.  It only took him 19 days to make ~$300K in net profit.  His strategy caught my attention after I analyzed his wallet.  Let's dive in!🤿 https://t.co/xqjScixSTL",2023-09-19T12:00:40.000Z,https://twitter.com/DeDotFiSecurity/status/1704103209579487689
1704093424994177137,@PeckShieldAlert,#PeckShieldAlert #Vitalik Vb2 -labeled address has transferred 300 $ETH ($490K) to #Kraken https://t.co/NI3pn9cUZK,2023-09-19T11:21:47.000Z,https://twitter.com/PeckShieldAlert/status/1704093424994177137
1704081208341401854,@BlockSecTeam,RT @MetaDockTeam: MetaDock 4.0 Will be released in the next few days. Here are the new features and reminders. https://t.co/q7fql6U4Mf,2023-09-19T10:33:15.000Z,https://twitter.com/BlockSecTeam/status/1704081208341401854
1704078777633124523,@Mudit__Gupta,Was totally expected though haha https://t.co/WSe0OkJr42,2023-09-19T10:23:35.000Z,https://twitter.com/Mudit__Gupta/status/1704078777633124523
1704078771379474923,@Mudit__Gupta,Wut da hell is this chart when rest of the market is flat? https://t.co/NKZPhCaEt6,2023-09-19T10:23:34.000Z,https://twitter.com/Mudit__Gupta/status/1704078771379474923
1704071015213732264,@PeckShieldAlert,"#PeckShieldAlert A dormant $ETH address (2 years) has transferred 10K $ETH (~$16.5M) to an intermediary address 0x842a…1820  The address moved 4 days ago and transferred 10K $ETH to the intermediary address, and subsequently moved them to #CEXs, including #Kucoin Deposit, #OKX… https://t.co/ActuO1bSCY https://t.co/VCjTeHoBQZ",2023-09-19T09:52:44.000Z,https://twitter.com/PeckShieldAlert/status/1704071015213732264
1704060530636235145,@DeDotFiSecurity,@DeDotFi 7/ And that's it!  If you enjoyed this thread:  1. Follow us @DeDotFi and turn on notifications so you don't miss out!🔔 2. Retweet the 1st tweet of this thread to help inspire others: https://t.co/tgPzogq7Mb,2023-09-19T09:11:05.000Z,https://twitter.com/DeDotFiSecurity/status/1704060530636235145
1704060319297843690,@DeDotFiSecurity,@DeDotFi 6/ Summary:  - Great trade on $INU so far he hasn't taken any profits yet  - Never ape blindly without doing your research  - My advice is to track them yourself: 0xc35116e704d778b25c4c0c57e9098758a5a01cda  Monitor trades for a few weeks before copy trading.,2023-09-19T09:10:14.000Z,https://twitter.com/DeDotFiSecurity/status/1704060319297843690
1704060192269193493,@DeDotFiSecurity,5/ So how did we find this wallet?  Head over to using @DeDotFi Scanner  - Find a token that's currently trending. In my case $INU - Copy the token address and head over to @DeDotFi Scanner  - Paste and check smart-contract for any red flags https://t.co/bUVHsz2WDY,2023-09-19T09:09:44.000Z,https://twitter.com/DeDotFiSecurity/status/1704060192269193493
1704059974970638358,@DeDotFiSecurity,4/ Total transactions they made on $INU started on the 4th of June.  Rolling in such big gains in just 3 days 🤯 https://t.co/KqFaV6JVTZ,2023-09-19T09:08:52.000Z,https://twitter.com/DeDotFiSecurity/status/1704059974970638358
1704059894884712549,@DeDotFiSecurity,3/ You can use this info to:  - Identifying market trends  - Making informed trading decisions  - Copy trading after doing your own research  What you can do for yourself is...  Monitor a few trades from them.  Let's dive in… 🤿,2023-09-19T09:08:33.000Z,https://twitter.com/DeDotFiSecurity/status/1704059894884712549
1704059741897445840,@DeDotFiSecurity,"2/ Quick notes 📝  How do you benefit from this?  • In the end, We'll add their address so you can track them • You can track them to spot trends and projects early   Obviously, you should always DYOR and never copy blindly.",2023-09-19T09:07:57.000Z,https://twitter.com/DeDotFiSecurity/status/1704059741897445840
